納品日,取引先コード,VDRコード,取引先名(漢字),商品コード,便,JANコード,JAN区分,商品名(漢字),DEPT-CLASS,センター入数,パック入数,JANコード下4桁,商品名(カナ)
20231226,119032,236071,三菱食品㈱　（アクセス）　　　　　　　　　　　　　,191856,1,4901306007525,1,●野菜一日これ一本冬野菜ミックス　２４本　　,12002,24,24,7525,*24*ﾔｻｲｲﾁﾆﾁｺﾚｲｯﾎﾟﾝﾌﾕ  ,
20231226,119032,200310,三菱食品㈱　（アクセス）　　　　　　　　　　　　　,192151,1,4580455817607,1,コメダおかげ庵　黒蜜きなこオーレ　２２０ｍｌ,12009,12,0,7607,ｺﾒﾀﾞｵｶｹﾞｱﾝ ｸﾛﾐﾂｷﾅｺｵｰﾚ ,
20231226,122785,236381,雪印メグミルク㈱　関東　　　　　　　　　　　　　　,192674,1,4549737067833,1,●ドール　１００％グレープ　　１８本　　　　,12002,18,0,7833,*18*ﾄﾞｰﾙ100%ｸﾞﾚｰﾌﾟ    ,
20231226,126951,218863,㈱ＳＣＩ（日本クッカリー厚木）　　　　　　　　　　,192684,1,2319268400000,14,●◇手巻おにぎり　北海道産日高昆布　　　　　,01007,45,0,2684,ﾃﾏｷ ﾎｯｶｲﾄﾞｳｻﾝﾋﾀﾞｶｺﾝﾌﾞ ,
20231226,118931,254363,三菱食品㈱　　　　　　　　　　　　　　　　　　　　,193121,1,4902188228398,1,●ＮＬたんぱく質１０ｇコーンスープ３３０ｍｌ,12002,12,0,8398,NLﾀﾝﾊﾟｸｼﾂ10Gｺｰﾝｽｰﾌﾟ   ,
20231226,119032,200310,三菱食品㈱　（アクセス）　　　　　　　　　　　　　,193196,1,4580455817614,1,コメダおかげ庵　黒蜜きなこオーレ１２本　　　,12009,12,12,7614,*12*ｺﾒﾀﾞｵｶｹﾞｱﾝ ｸﾛﾐﾂｷﾅｺ,
20231226,122904,236241,㈱明治　東京　　　　　　　　　　　　　　　　　　　,193298,1,4902705096011,1,◎●明治Ｒ－１ドリンク　　　　１１２ｇ　　　,12003,24,0,6011,ﾒｲｼﾞ R-1ﾄﾞﾘﾝｸ         ,
20231226,126756,237299,㈱木村屋總本店　　　　　　　　　　　　　　　　　　,193384,1,4901581077824,1,ジャンボむしケーキ（プレーン）　　　　　　　,14002,16,0,7824,ｼﾞｬﾝﾎﾞﾑｼｹｰｷ(ﾌﾟﾚｰﾝ)    ,
20231226,124508,237515,㈱ＹＫベーキングカンパニー　　　　　　　　　　　　,194073,1,4549737089859,1,ＬＷ　チョコデニッシュ　Ｃ　　　　　　　　　,14002,14,0,9859,LW ﾁｮｺﾃﾞﾆｯｼｭ          ,
20231226,119032,200310,三菱食品㈱　（アクセス）　　　　　　　　　　　　　,194302,1,4580455816464,1,甘さ溺れるキャラメルラテ　　　１８０ｍｌ　　,12009,12,0,6464,ｱﾏｻｵﾎﾞﾚﾙｷｬﾗﾒﾙﾗﾃ       ,
20231226,125121,219444,㈱ＳＣＩ（グルメデリカ所沢工場）　　　　　　　　　,194351,1,2319435100000,14,手巻おにぎり　追い鰹製法おかか　　　　　　　,01007,45,0,4351,ﾃﾏｷ ｵｲｶﾂｵｾｲﾎｳｵｶｶ      ,
20231226,126951,218863,㈱ＳＣＩ（日本クッカリー厚木）　　　　　　　　　　,194848,1,2319484800000,14,手巻おにぎり　炙り焼たらこと昆布　　　　　　,01007,45,0,4848,ﾃﾏｷ ｱﾌﾞﾘﾔｷﾀﾗｺﾄｺﾝﾌﾞ    ,
20231226,122785,236381,雪印メグミルク㈱　関東　　　　　　　　　　　　　　,196351,1,4549737026960,1,●ドール１００％アップル　２００ｍｌ特別原価,12002,18,18,6960,***ﾄﾞｰﾙ100%ｱｯﾌﾟﾙ      ,
20231226,126951,218863,㈱ＳＣＩ（日本クッカリー厚木）　　　　　　　　　　,196507,1,2319650700000,14,鳥めし重　　　　　　　　　　　　　　　　　　,01001,12,0,6507,ﾄﾘﾒｼｼﾞｭｳ              ,
20231226,119032,236071,三菱食品㈱　（アクセス）　　　　　　　　　　　　　,197570,1,4901306004074,1,●夏のフルーツこれ１本　　　　２４本　　　　,12002,24,24,4074,*24*ﾅﾂﾉﾌﾙｰﾂｺﾚｲｯﾎﾟﾝ    ,
20231226,122785,236381,雪印メグミルク㈱　関東　　　　　　　　　　　　　　,197869,1,4549737030769,1,●ドール１００％オレンジ　２００ｍｌ特別原価,12002,18,18,0769,***ﾄﾞｰﾙ100%ｵﾚﾝｼﾞ      ,
20231226,126951,218863,㈱ＳＣＩ（日本クッカリー厚木）　　　　　　　　　　,198045,1,2319804500000,14,手巻おにぎり　ごま油香るピリ辛高菜　　　　　,01007,45,0,8045,ﾃﾏｷ ｺﾞﾏｱﾌﾞﾗｶｵﾙﾋﾟﾘｶﾗﾀｶﾅ,
20231226,126951,218863,㈱ＳＣＩ（日本クッカリー厚木）　　　　　　　　　　,198384,1,2319838400000,14,●ごはん大盛！香味だれの鶏唐揚弁当　　　　　,01001,10,0,8384,ｺﾞﾊﾝｵｵﾓﾘ!ｺｳﾐﾀﾞﾚﾉｶﾗｱｹﾞ ,
20231226,125121,219444,㈱ＳＣＩ（グルメデリカ所沢工場）　　　　　　　　　,198465,1,2319846500000,14,茨城県産しらすおにぎり　　　　　　　　　　　,01007,50,0,8465,ｲﾊﾞﾗｷｹﾝｻﾝｼﾗｽｵﾆｷﾞﾘ     ,
20231226,121908,743950,㈱ＳＣＩ（フレッシュダイナー）　　　　　　　　　　,198655,1,2319865500000,14,盛りすぎ！チャーシューマヨネーズ　２０日１便,01007,1,0,8655,ﾓﾘｽｷﾞﾁｬｰｼｭｰﾏﾖﾈｰｽﾞ20ﾆﾁ1,
20231226,121908,743950,㈱ＳＣＩ（フレッシュダイナー）　　　　　　　　　　,198810,1,2319881000000,14,盛りすぎ！チャーシューマヨネーズ　２１日１便,01007,1,0,8810,ﾓﾘｽｷﾞﾁｬｰｼｭｰﾏﾖﾈｰｽﾞ21ﾆﾁ1,
20231226,121908,743950,㈱ＳＣＩ（フレッシュダイナー）　　　　　　　　　　,198812,1,2319881200000,14,盛りすぎ！チャーシューマヨネーズ　２２日１便,01007,1,0,8812,ﾓﾘｽｷﾞﾁｬｰｼｭｰﾏﾖﾈｰｽﾞ22ﾆﾁ1,
20231226,123609,236080,森永乳業㈱東京支社　　　　　　　　　　　　　　　　,199347,1,4902720155212,1,◎リプトンミルクティー　　　　４５０ｍｌ　　,12005,20,0,5212,ﾘﾌﾟﾄﾝ ﾐﾙｸﾃｨｰ450ML     ,
20231226,523500,236934,敷島製パン㈱　　　　　　　　　　　　　　　　　　　,200636,1,4549737092354,1,ＬＷ　十勝バターの旨じゅわフレンチトーストＣ,14002,1,0,2354,LWﾄｶﾁﾊﾞﾀｰﾉｳﾏｼﾞｭﾜﾌﾚﾝﾁﾄｰ,
20231226,122904,236241,㈱明治　東京　　　　　　　　　　　　　　　　　　　,200896,1,4902705068087,1,◎●明治　ザバスミルクチョコレート２００ｍｌ,12003,24,0,8087,ﾒｲｼﾞ ｻﾞﾊﾞｽﾐﾙｸﾁｮｺﾚｰﾄ   ,
20231226,118931,240052,三菱食品㈱　　　　　　　　　　　　　　　　　　　　,201478,1,4901277254638,1,エルビー　マンゴーラッシー　　４５０ｍｌ　　,12002,20,0,4638,ｴﾙﾋﾞｰ ﾏﾝｺﾞｰﾗｯｼｰ       ,
20231226,122785,236381,雪印メグミルク㈱　関東　　　　　　　　　　　　　　,202121,1,4549737100721,1,ドール１００％アップル　２００ｍｌ特別原価　,12002,18,18,0721,***ﾄﾞｰﾙ100%ｱｯﾌﾟﾙ      ,
20231226,122785,236381,雪印メグミルク㈱　関東　　　　　　　　　　　　　　,203135,1,4549737100738,1,ドール１００％オレンジ　２００ｍｌ特別原価　,12002,18,18,0738,***ﾄﾞｰﾙ100%ｵﾚﾝｼﾞ      ,
20231226,126608,221449,㈱ＳＣＩ（サンデリカ千葉）　　　　　　　　　　　　,203282,1,2320328200000,14,●ＮＬたんぱく質が摂れるチキンと野菜とたまご,02003,1,0,3282,ﾀﾝﾊﾟｸｼﾂ ﾁｷﾝﾄﾔｻｲﾄﾀﾏｺﾞ  ,
20231226,119032,236071,三菱食品㈱　（アクセス）　　　　　　　　　　　　　,203693,1,4926520000000,2,◎●カゴメトマトジュース食塩無添加２００ｍｌ,12002,24,0,5200,ｶｺﾞﾒﾄﾏﾄｼﾞｭｰｽｼｮｸｴﾝﾑﾃﾝｶ ,
20231226,126608,221449,㈱ＳＣＩ（サンデリカ千葉）　　　　　　　　　　　　,204491,1,2320449100000,14,●◇シャキシャキレタスサンド　　　　　　　　,02003,25,0,4491,ｼｬｷｼｬｷﾚﾀｽｻﾝﾄﾞ         ,
20231226,126420,251496,㈱ＳＣＩ（サンデリカ野田）　　　　　　　　　　　　,204837,1,2320483700000,14,●Ｌ厚焼きたまごサンド　　　　　　　　　　　,02007,12,0,4837,ｱﾂﾔｷﾀﾏｺﾞｻﾝﾄﾞ          ,
20231226,119032,200310,三菱食品㈱　（アクセス）　　　　　　　　　　　　　,204937,1,4580455812633,1,コメダ　まろやかミルクコーヒー２９０ｍｌ　　,12009,10,0,2633,ｺﾒﾀﾞ ﾏﾛﾔｶﾐﾙｸｺｰﾋｰ      ,
20231226,118931,246565,三菱食品㈱　　　　　　　　　　　　　　　　　　　　,205276,1,4901277249559,1,Ｌｍ　ジャスミン茶１０００ｍｌ　　　　　　　,12027,12,0,9559,LM ｼﾞｬｽﾐﾝﾁｬ           ,
20231226,122904,236241,㈱明治　東京　　　　　　　　　　　　　　　　　　　,205424,1,4902705018099,1,◎●明治　ザバスミルクバナナ　　　２００ｍｌ,12003,24,0,8099,ﾒｲｼﾞ ｻﾞﾊﾞｽﾐﾙｸﾊﾞﾅﾅ     ,
20231226,122904,236241,㈱明治　東京　　　　　　　　　　　　　　　　　　　,205525,1,4972204800000,2,●明治ＬＧ２１ドリンク　　　　　１１２ｍｌ　,12003,24,0,2048,ﾒｲｼﾞLG21ﾄﾞﾘﾝｸ         ,
20231226,125121,228427,㈱ＳＣＩ（グルメデリカ所沢工場）　　　　　　　　　,207105,1,2320710500000,14,手巻寿司海老マヨ　　　　　　　　　　　　　　,01005,30,0,7105,ﾃﾏｷｽｼｴﾋﾞﾏﾖ            ,
20231226,523500,236934,敷島製パン㈱　　　　　　　　　　　　　　　　　　　,207554,1,4901820463029,1,ＬＷ　牛乳パン　珈琲　　　　　　　　　　　　,14002,1,0,3029,LWｷﾞｭｳﾆｭｳﾊﾟﾝｺｰﾋｰ      ,
20231226,126951,218863,㈱ＳＣＩ（日本クッカリー厚木）　　　　　　　　　　,208925,1,2320892500000,14,金しゃりおにぎり　鮭明太（海苔なし）　　　　,01007,1,0,8925,ｷﾝｼｬﾘ ｻｹﾒﾝﾀｲ ﾉﾘﾅｼ     ,
20231226,800759,387568,よつ葉乳業㈱　　　　　　　　　　　　　　　　　　　,209040,1,4903423187258,1,◎Ｌｂ　成分無調整牛乳　１０００ｍｌ　　　　,12027,12,0,7258,LB ｾｲﾌﾞﾝﾑﾁｮｳｾｲ 1000ML ,
20231226,123609,236080,森永乳業㈱東京支社　　　　　　　　　　　　　　　　,209042,1,4983634900000,2,●森永トリプルＹＧ砂糖不使用ドリンク１００ｇ,12003,12,0,6349,ﾓﾘﾅｶﾞ ﾄﾘﾌﾟﾙYGｻﾄｳﾌｼﾖｳ  ,
20231226,118931,246565,三菱食品㈱　　　　　　　　　　　　　　　　　　　　,209464,1,4901277248262,1,◎Ｌｍ　ほうじ茶　　　　　　　　１０００ｍｌ,12027,12,0,8262,LM ﾎｳｼﾞﾁｬ             ,
20231226,126608,221449,㈱ＳＣＩ（サンデリカ千葉）　　　　　　　　　　　　,209488,1,2320948800000,14,●海老かつ・ひれかつＢＯＸ　　　　　　　　　,02003,12,0,9488,ｴﾋﾞｶﾂ ﾋﾚｶﾂBOX         ,
20231226,122904,236241,㈱明治　東京　　　　　　　　　　　　　　　　　　　,210007,1,4902705029354,1,◎明治　おいしい牛乳　　　　　４５０ｍｌ　　,12001,12,0,9354,ﾒｲｼﾞ ｵｲｼｲｷﾞｭｳﾆｭｳ450ML ,
20231226,126756,237299,㈱木村屋總本店　　　　　　　　　　　　　　　　　　,210662,1,4901581077275,1,ＬＷ　コーンマヨ　　　　　　　　　　　　　　,14003,12,0,7275,LWｺｰﾝﾏﾖ               ,
20231226,126616,221121,㈱ＳＣＩ（サンデリカ町田）　　　　　　　　　　　　,210813,1,2321081300000,14,●Ｌ具たっぷり　ハムたまごサンド　　　　　　,02007,20,0,0813,Lｸﾞﾀｯﾌﾟﾘ ﾊﾑﾀﾏｺﾞｻﾝﾄﾞ   ,
20231226,126951,218863,㈱ＳＣＩ（日本クッカリー厚木）　　　　　　　　　　,211038,1,2321103800000,14,金しゃりおにぎり　炭火焼牛カルビ焼肉　　　　,01007,1,0,1038,ｷﾝｼｬﾘ ｽﾐﾋﾞﾔｷｷﾞｭｳｶﾙﾋﾞ  ,
20231226,119032,200310,三菱食品㈱　（アクセス）　　　　　　　　　　　　　,211647,1,4932707223085,1,ドトール　ミルク香るふんわりラテ２７０ｍｌ　,12009,12,0,3085,ﾄﾞﾄｰﾙﾐﾙｸｶｵﾙﾌﾝﾜﾘﾗﾃ     ,
20231226,119032,200310,三菱食品㈱　（アクセス）　　　　　　　　　　　　　,212058,1,4932707223092,1,ドトール　コーヒー香るカフェオレ２７０ｍｌ　,12009,12,0,3092,ﾄﾞﾄｰﾙｺｰﾋｰｶｵﾙｶﾌｪｵﾚ     ,
20231226,118931,240052,三菱食品㈱　　　　　　　　　　　　　　　　　　　　,212769,1,4901277250180,1,●エルビー　さわやか果物もも水　１０００ｍｌ,12008,12,0,0180,ｴﾙﾋﾞｰ ｻﾜﾔｶｸﾀﾞﾓﾉﾓﾓｽｲ   ,
20231226,125121,219444,㈱ＳＣＩ（グルメデリカ所沢工場）　　　　　　　　　,213310,1,2321331000000,14,大きなおにぎり　シーチキンマヨネーズ　　　　,01007,30,0,3310,ｵｵｷﾅｵﾆｷﾞﾘ ｼｰﾁｷﾝﾏﾖﾈｰｽﾞ ,
20231226,122785,236381,雪印メグミルク㈱　関東　　　　　　　　　　　　　　,214209,1,4908011701304,1,◎●ドール　１００％アップル　　　２００ｍｌ,12002,18,0,1304,ﾄﾞｰﾙ100%ｱｯﾌﾟﾙ200ML    ,
20231226,119032,200310,三菱食品㈱　（アクセス）　　　　　　　　　　　　　,214346,1,4932707233930,1,ＵＣこだわりのカフェオレ砂糖不使用２００ｍｌ,12009,12,0,3930,UCｺﾀﾞﾜﾘﾉｶﾌｪｵﾚｻﾄｳﾌｼﾖｳ  ,
20231226,123358,236349,江崎グリコ㈱　　　　　　　　　　　　　　　　　　　,214982,1,4971666489682,1,グリコ　マイルドいちごオーレ　５００ｍｌ　　,12003,20,0,9682,ｸﾞﾘｺ ﾏｲﾙﾄﾞｲﾁｺﾞｵｰﾚ     ,
20231226,126608,221449,㈱ＳＣＩ（サンデリカ千葉）　　　　　　　　　　　　,215092,1,2321509200000,14,●Ｌソースメンチカツサンド　　　　　　　　　,02007,10,0,5092,ｿｰｽﾒﾝﾁｶﾂｻﾝﾄﾞ          ,
20231226,122785,236381,雪印メグミルク㈱　関東　　　　　　　　　　　　　　,215429,1,4908011701403,1,◎●ドール　１００％オレンジ　　　２００ｍｌ,12002,18,0,1403,ﾄﾞｰﾙ100%ｵﾚﾝｼﾞ200ML    ,
20231226,121908,743950,㈱ＳＣＩ（フレッシュダイナー）　　　　　　　　　　,215474,1,2321547400000,14,●ＮＬ　ＭＣＴオイルが摂れる高菜明太しらす　,01007,1,0,5474,ﾀｶﾅﾒﾝﾀｲｼﾗｽｵﾆｷﾞﾘ       ,
20231226,122785,236381,雪印メグミルク㈱　関東　　　　　　　　　　　　　　,216327,1,4908011703216,1,●ドール　１００％グレープ　　　　２００ｍｌ,12002,18,0,3216,ﾄﾞｰﾙ100%ｸﾞﾚｰﾌﾟ        ,
20231226,126951,218863,㈱ＳＣＩ（日本クッカリー厚木）　　　　　　　　　　,216767,1,2321676700000,14,金しゃり　まぐろのたたき～わさび仕立て～　　,01007,40,0,6767,ｷﾝｼｬﾘ ﾏｸﾞﾛﾉﾀﾀｷ ﾜｻﾋﾞｼﾀﾃ,
20231226,126756,237299,㈱木村屋總本店　　　　　　　　　　　　　　　　　　,217688,1,4549737008683,1,ＬＷ　栗あんぱん　Ｃ　　　　　　　　　　　　,14002,20,0,8683,LW ｸﾘｱﾝﾊﾟﾝ            ,
20231226,121908,743984,㈱ＳＣＩ（フレッシュダイナー）　　　　　　　　　　,217827,1,2321782700000,14,もったいない手巻寿司穴子きゅうり　　　　　　,01005,1,0,7827,ﾓｯﾀｲﾅｲﾃﾏｷ ｱﾅｺﾞｷｭｳﾘ    ,
20231226,126608,221449,㈱ＳＣＩ（サンデリカ千葉）　　　　　　　　　　　　,218126,1,2321812600000,14,フルーツサンド　みかん＆キウイ　　　　　　　,02003,15,0,8126,ﾌﾙｰﾂｻﾝﾄﾞ  ﾐｶﾝ&ｷｳｲ     ,
20231226,118910,752894,三菱食品㈱　（標準）　　　　　　　　　　　　　　　,218188,1,4580455815863,1,カードキャプタータンブラー＆ピーチ２２０ｇ　,12015,6,0,5863,ｶｰﾄﾞｷｬﾌﾟﾀｰﾀﾝﾌﾞﾗｰ&ﾋﾟｰﾁ ,
20231226,125121,219444,㈱ＳＣＩ（グルメデリカ所沢工場）　　　　　　　　　,218453,1,2321845300000,14,だしと醤油ごはんおにぎり（いくら）　　　　　,01007,50,0,8453,ﾀﾞｼﾄｼｮｳﾕｺﾞﾊﾝｵﾆｷﾞﾘ     ,
20231226,126616,221121,㈱ＳＣＩ（サンデリカ町田）　　　　　　　　　　　　,218684,1,2321868400000,14,●Ｌたまごたっぷり！ハムとたまごサンド　　　,02007,25,0,8684,ﾀﾏｺﾞﾀｯﾌﾟﾘ!ﾊﾑﾄﾀﾏｺﾞｻﾝﾄﾞ ,
20231226,123609,236080,森永乳業㈱東京支社　　　　　　　　　　　　　　　　,218831,1,4902720159128,1,リプトンマスカットティー　　　４５０ｍｌ　　,12005,20,0,9128,ﾘﾌﾟﾄﾝ ﾏｽｶｯﾄﾃｨｰ        ,
20231226,523500,236934,敷島製パン㈱　　　　　　　　　　　　　　　　　　　,218894,1,4549737005637,1,ＬＷ十勝バターのチョコチップスティック４本Ｃ,14020,1,0,5637,LWﾄｶﾁﾊﾞﾀｰﾉﾁｮｺﾁｯﾌﾟｽﾃｨｯｸ,
20231226,523500,236934,敷島製パン㈱　　　　　　　　　　　　　　　　　　　,218942,1,4901820162922,1,パスコ　超熟山型　　　　　　　５枚　　　　　,14001,1,0,2922,ﾊﾟｽｺ ﾁｮｳｼﾞｭｸﾔﾏｶﾞﾀ 5ﾏｲ ,
20231226,119032,236071,三菱食品㈱　（アクセス）　　　　　　　　　　　　　,219098,1,4901306003756,1,●野菜生活ブルーベリーミックス２４本　　　　,12002,24,24,3756,*24*ﾔｻｲｾｲｶﾂﾌﾞﾙｰﾍﾞﾘｰ   ,
20231226,120341,237868,安曇野食品工房㈱　　　　　　　　　　　　　　　　　,219255,1,4560338756155,1,◎●ＮＬのむＹＧいちご　　　　１９０ｇ　　　,12009,12,0,6155,NLﾉﾑﾖｰｸﾞﾙﾄｲﾁｺﾞ        ,
20231226,122785,236381,雪印メグミルク㈱　関東　　　　　　　　　　　　　　,219327,1,4908011701106,1,●ドール１００％マスカットミックス２００ｍｌ,12002,18,0,1106,ﾄﾞｰﾙ100%ﾏｽｶｯﾄﾐｯｸｽ200ML,
20231226,126420,251496,㈱ＳＣＩ（サンデリカ野田）　　　　　　　　　　　　,219723,1,2321972300000,14,●Ｌとろ～りメルトサンド　３種チーズ×ツナ　,02007,15,0,9723,ﾄﾛ ﾘﾒﾙﾄｻﾝﾄﾞ ﾁｰｽﾞﾂﾅ    ,
